1 2 3 4 5 6 7 8
version_number compiler build MESA_SDK_version math_backend date burn_min1 burn_min2
"12778" "gfortran" "9.2.0" "x86_64-linux-20.3.2" "CRMATH" "20251001" 5.0000000000000000E+001 1.0000000000000000E+003

1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57
962 1.2541559458675522E+010 9.8730089464281512E-001 2.8574126759197029E+000 1.8475190586057990E+000 3.5522230579033396E+000 7.7630377990448673E+000 5.6868352001578133E+000 2.1953992506007392E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698977530298E-001 6.2793344316522227E-005 1.1071028794417783E-002 5.3391577744331779E-003 2.5129238706573702E-003 9.5710644087217849E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8533281719577928E+001 5.0000000000000000E-001 2.9850697436108926E+000 0.0000000000000000E+000 5.9509649742991617E+006 4.5138473251378531E+002 1.3709981053928463E+007 -3.0374217031880851E-001 2.8547278879807458E+000 -6.1624048668464777E+000 2.8550293020618076E+000 -6.1624048668464777E+000 -6.4582904424054641E+000 1.6889234273985734E+000 3.6753693949886962E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8178659405288253E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1371209068850535E-002 4.9607991710431101E+001 1.2155771954463864E-008 5.9013268046170198E-001 -1.9573844112191609E-009
963 1.2541573248814030E+010 9.8727243388076369E-001 2.8446821065514878E+000 1.8389939588053963E+000 3.5533029654614872E+000 7.7632610059742282E+000 5.6872450066246838E+000 2.1954645315357048E+001 1.2866192859194304E-041 0.0000000000000000E+000 9.8005698976598665E-001 6.2793351792724651E-005 1.1071028793670876E-002 5.3391577759532433E-003 2.5129238717243835E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8534518422338468E+001 5.0000000000000000E-001 2.9850295957443116E+000 0.0000000000000000E+000 5.7783787428017072E+006 4.7399907667683084E+002 1.4117405993181648E+007 -2.2170776340233889E-001 2.8403231559427717E+000 -6.1523100674890925E+000 2.8406994828011469E+000 -6.1523100674890925E+000 -6.4500131609620901E+000 1.6747152631393600E+000 3.6762099846475893E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7775521919338426E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1468965323810814E-002 4.9607873751706798E+001 1.2623859717250408E-008 6.0102916770530435E-001 -2.0638488900317285E-009
964 1.2541586556586912E+010 9.8724627864775671E-001 2.8490729777116335E+000 1.8419201863975714E+000 3.5529375694554357E+000 7.7634909749819201E+000 5.6876640051587675E+000 2.1955312908102847E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698975680744E-001 6.2793359169473114E-005 1.1071028792936928E-002 5.3391577774411624E-003 2.5129238727728811E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8535707080064459E+001 5.0000000000000011E-001 2.9849907443432815E+000 0.0000000000000000E+000 5.8371532887796825E+006 4.6605522966956715E+002 1.3975022882255021E+007 -2.5072504876456508E-001 2.8454002020096727E+000 -6.1418916960451160E+000 2.8457481265696316E+000 -6.1418916960451160E+000 -6.4414353014126187E+000 1.6797574828091275E+000 3.6781144455935239E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7983788342509648E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1437197189587182E-002 4.9607765479899854E+001 1.2462881791360018E-008 5.9735276255094460E-001 -1.9654102335953117E-009
965 1.2541599400283678E+010 9.8722060628388575E-001 2.8546566181274642E+000 1.8456557252445078E+000 3.5524657101359254E+000 7.7636815207094436E+000 5.6880181532717575E+000 2.1955876826454908E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698974779398E-001 6.2793366421487099E-005 1.1071028792217845E-002 5.3391577788942631E-003 2.5129238738001423E-003 9.5710644087217839E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8536876029536984E+001 4.9999999999999994E-001 2.9849531282738648E+000 0.0000000000000000E+000 5.9130296057390664E+006 4.5613733333120371E+002 1.3796140027349485E+007 -2.8555405736226691E-001 2.8516161822832879E+000 -6.1332928952697143E+000 2.8519327420973264E+000 -6.1332928952697143E+000 -6.4343937808047356E+000 1.6858458793092472E+000 3.6797524696386386E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8229840915460477E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1395734536939079E-002 4.9607659112524708E+001 1.2259406581682955E-008 5.9264051868250633E-001 -1.9988298024051093E-009
966 1.2541614812719799E+010 9.8718913099345895E-001 2.8471180986203217E+000 1.8405802957184194E+000 3.5531187950221841E+000 7.7639375900077772E+000 5.6884872465963090E+000 2.1956624083124115E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698973672495E-001 6.2793375341704949E-005 1.1071028791337355E-002 5.3391577806658460E-003 2.5129238750579912E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8538265932495932E+001 5.0000000000000000E-001 2.9849079018066558E+000 0.0000000000000000E+000 5.8103705847818367E+006 4.6955003241473730E+002 1.4037257493187023E+007 -2.2406413112948542E-001 2.8429641704014172E+000 -6.1217067142107497E+000 2.8433361935678709E+000 -6.1217067142107497E+000 -6.4248545680322104E+000 1.6773811796113292E+000 3.6803829118828141E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7584092596950795E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1454514156178838E-002 4.9607528569819422E+001 1.2538999401866780E-008 5.9915840293487765E-001 -2.0422008682428854E-009
967 1.2541633307643143E+010 9.8715243978688449E-001 2.8557505617537995E+000 1.8463495526359244E+000 3.5523922823468008E+000 7.7642177296823993E+000 5.6890068188339615E+000 2.1957451424758151E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698972310085E-001 6.2793386339634756E-005 1.1071028790257131E-002 5.3391577828289767E-003 2.5129238766011721E-003 9.5710644087217849E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8539954632616343E+001 5.0000000000000000E-001 2.9848534648122347E+000 0.0000000000000000E+000 5.9274211962689795E+006 4.5420077514889601E+002 1.3760482472567298E+007 -2.6302480173302512E-001 2.8527003696961688E+000 -6.1095398053839753E+000 2.8530329471778981E+000 -6.1095398053839753E+000 -6.4148674161890948E+000 1.6870164792532856E+000 3.6831898809223562E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8156888318055833E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1390662688548974E-002 4.9607376469838314E+001 1.2224457735791167E-008 5.9188649951069150E-001 -1.9838528601256734E-009
968 1.2541649204419580E+010 9.8711983928210756E-001 2.8551447986197793E+000 1.8459313251458453E+000 3.5524499553083353E+000 7.7644822097351920E+000 5.6894916615544560E+000 2.1958223715170220E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698971110766E-001 6.2793396036667253E-005 1.1071028789309070E-002 5.3391577847189129E-003 2.5129238779555470E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8541398213602303E+001 5.0000000000000000E-001 2.9848065012591283E+000 0.0000000000000000E+000 5.9189629155396260E+006 4.5524289476705138E+002 1.3779234205254594E+007 -2.7142497174295560E-001 2.8513824777862804E+000 -6.0975771550098612E+000 2.8517096777535200E+000 -6.0975771550098612E+000 -6.4049977508908276E+000 1.6857798638746184E+000 3.6841655653478456E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7679764977218604E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1396936356657016E-002 4.9607241125533818E+001 1.2248495156606685E-008 5.9248464005573764E-001 -2.0507619836745685E-009
969 1.2541664056679682E+010 9.8708945147636351E-001 2.8679851487444812E+000 1.8544837337137128E+000 3.5513838385555769E+000 7.7647058895268657E+000 5.6899072697895656E+000 2.1958885442550731E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698969967336E-001 6.2793405294204969E-005 1.1071028788407497E-002 5.3391577865093132E-003 2.5129238792435107E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8542765624562637E+001 5.0000000000000000E-001 2.9847624627380194E+000 0.0000000000000000E+000 6.0965047519497639E+006 4.3333491047313470E+002 1.3377389185960529E+007 -3.0605435613326276E-001 2.8652142174935848E+000 -6.0874865022525118E+000 2.8655068815565130E+000 -6.0874865022525118E+000 -6.3967000610268929E+000 1.6994147867721114E+000 3.6863233289811920E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8082259675769220E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1300694781961619E-002 4.9607114924603451E+001 1.1794084332779325E-008 5.8175930088225236E-001 -2.0460054924355841E-009
970 1.2541678070447981E+010 9.8705933184326944E-001 2.8519764708628053E+000 1.8442441700317953E+000 3.5525014509261168E+000 7.7649289898699898E+000 5.6903189119817457E+000 2.1959540978513481E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698968866473E-001 6.2793414218873225E-005 1.1071028787541686E-002 5.3391577882221288E-003 2.5129238804803859E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8544052803642462E+001 5.0000000000000011E-001 2.9847207910384053E+000 0.0000000000000000E+000 5.8847524335252699E+006 4.6030470666305905E+002 1.3879275225866649E+007 -2.1166575522099801E-001 2.8475694488398502E+000 -6.0774093147365527E+000 2.8479482050090614E+000 -6.0774093147365527E+000 -6.3883864438716804E+000 1.6819683734818793E+000 3.6874303555409121E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7813371419290023E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1418930912356060E-002 4.9606989603454913E+001 1.2342872120859221E-008 5.9475780026424152E-001 -2.1492886461232730E-009
971 1.2541691671833851E+010 9.8703181077734625E-001 2.8555175543381943E+000 1.8465689960894933E+000 3.5522243087661152E+000 7.7651726194016675E+000 5.6907620755598911E+000 2.1960246999913931E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698967774246E-001 6.2793423086097318E-005 1.1071028786685023E-002 5.3391577899097572E-003 2.5129238817041895E-003 9.5710644087217839E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8545290055232176E+001 4.9999999999999994E-001 2.9846802352953552E+000 0.0000000000000000E+000 5.9322779447363643E+006 4.5410395863282679E+002 1.3766184800076112E+007 -2.2857126093051239E-001 2.8516797024801503E+000 -6.0663760420488932E+000 2.8520405742416601E+000 -6.0663760420488932E+000 -6.3792319959808177E+000 1.6860949549449544E+000 3.6892578875225396E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7910179363575826E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1393961402245972E-002 4.9606875254166255E+001 1.2217779211206143E-008 5.9187085717929855E-001 -2.0234015992180004E-009
972 1.2541704780091337E+010 9.8700492637697268E-001 2.8675061022003381E+000 1.8544724573856179E+000 3.5512697150835888E+000 7.7653659107741850E+000 5.6911227356391088E+000 2.1960821132103522E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698966703092E-001 6.2793431792480724E-005 1.1071028785846683E-002 5.3391577915557990E-003 2.5129238829018239E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8546510816047913E+001 4.9999999999999994E-001 2.9846410145761268E+000 0.0000000000000000E+000 6.0965283460464086E+006 4.3375013211799956E+002 1.3391006416554676E+007 -3.2365883662275513E-001 2.8648363629795170E+000 -6.0576646677726735E+000 2.8651176492021522E+000 -6.0576646677726735E+000 -6.3720578149468450E+000 1.6990741881075442E+000 3.6908790247218431E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8141609036336838E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1304549252441322E-002 4.9606763463107256E+001 1.1798006894619823E-008 5.8193701463742553E-001 -2.0509515013992284E-009
973 1.2541717435418083E+010 9.8697775474630067E-001 2.8630763332052602E+000 1.8515179115475071E+000 3.5516395457538747E+000 7.7655686694479593E+000 5.6914969718991966E+000 2.1961417057903404E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698965649823E-001 6.2793440363524501E-005 1.1071028785024212E-002 5.3391577931650282E-003 2.5129238840767877E-003 9.5710644087217860E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8547683049383782E+001 5.0000000000000000E-001 2.9846030573165954E+000 0.0000000000000000E+000 6.0347148897462487E+006 4.4116395641252058E+002 1.3527920149643850E+007 -2.5080511134320949E-001 2.8592542159977525E+000 -6.0485085490125812E+000 2.8595911590468019E+000 -6.0485085490125812E+000 -6.3644840456241463E+000 1.6935851703342997E+000 3.6917150458324444E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7811820426461093E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1339275905151021E-002 4.9606650286238782E+001 1.1954500641728904E-008 5.8569163122709378E-001 -2.1470508990286445E-009
974 1.2541729648073816E+010 9.8695197452414463E-001 2.8654525292608066E+000 1.8531082285550542E+000 3.5514384362639877E+000 7.7657582762642887E+000 5.6918485238672467E+000 2.1961976775824791E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698964615817E-001 6.2793448786954627E-005 1.1071028784218492E-002 5.3391577947363017E-003 2.5129238852278171E-003 9.5710644087217871E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8548821011093487E+001 4.9999999999999994E-001 2.9845663289350415E+000 0.0000000000000000E+000 6.0680325844052676E+006 4.3713021010157206E+002 1.3453754265633853E+007 -2.6488025516081637E-001 2.8621407247229622E+000 -6.0399541729398400E+000 2.8624647667202412E+000 -6.0399541729398400E+000 -6.3574126634246335E+000 1.6964032898169401E+000 3.6934700675977739E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8094818822565072E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1321920052092272E-002 4.9606542923669956E+001 1.1871163664888015E-008 5.8372424586496086E-001 -2.1109431657961759E-009
975 1.2541744303260696E+010 9.8692075383534350E-001 2.8567463888691176E+000 1.8473021001554544E+000 3.5521649653658653E+000 7.7659998708894387E+000 5.6922930872731374E+000 2.1962684726643552E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698963347665E-001 6.2793459132269198E-005 1.1071028783232947E-002 5.3391577966502108E-003 2.5129238866357447E-003 9.5710644087217882E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8550181311679246E+001 5.0000000000000000E-001 2.9845221640504382E+000 0.0000000000000000E+000 5.9476524249154329E+006 4.5195543517709837E+002 1.3725743948103435E+007 -1.9564169107814869E-001 2.8525776172125110E+000 -6.0290404024236333E+000 2.8529660990753647E+000 -6.0290404024236333E+000 -6.3483579726123089E+000 1.6870169840657558E+000 3.6945454851901316E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7736939340728992E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1389501497821447E-002 4.9606412825916038E+001 1.2181759141057701E-008 5.9110842522864282E-001 -2.1303507800567408E-009
976 1.2541761889484953E+010 9.8688451802635668E-001 2.8695129050550099E+000 1.8558381880226185E+000 3.5510885504787564E+000 7.7662669191194817E+000 5.6927900695527907E+000 2.1963475867337753E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698961788690E-001 6.2793471869298389E-005 1.1071028782024961E-002 5.3391577989851859E-003 2.5129238883614437E-003 9.5710644087217871E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8551831940204451E+001 5.0000000000000000E-001 2.9844690122781103E+000 0.0000000000000000E+000 6.1257276699493537E+006 4.3028986588713951E+002 1.3327645450742776E+007 -2.6943048462614244E-001 2.8665742345760550E+000 -6.0170043195538598E+000 2.8668916447750350E+000 -6.0170043195538598E+000 -6.3384003181282287E+000 1.7009418315315703E+000 3.6970323883724665E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8154386135963355E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1293605505589065E-002 4.9606261918469400E+001 1.1730771333106778E-008 5.8043016018844307E-001 -2.0604655359657500E-009
977 1.2541777476489975E+010 9.8685078708462914E-001 2.8837846759064587E+000 1.8655198978630876E+000 3.5498156382713839E+000 7.7664974474493569E+000 5.6932208977076728E+000 2.1964161596631541E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698960377841E-001 6.2793483411166626E-005 1.1071028780934513E-002 5.3391578010844754E-003 2.5129238899192293E-003 9.5710644087217871E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8553304278535631E+001 5.0000000000000000E-001 2.9844217274445044E+000 0.0000000000000000E+000 6.3341402081017774E+006 4.0717204093252610E+002 1.2896350142184600E+007 -3.2918073309945289E-001 2.8811188578549998E+000 -6.0066231436159709E+000 2.8813863745898876E+000 -6.0066231436159709E+000 -6.3298152915713963E+000 1.7153384807900256E+000 3.6983243831188528E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8003748984606797E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1184995933778152E-002 4.9606121172785308E+001 1.1238157182751127E-008 5.6850427546748294E-001 -2.1640425263512246E-009
978 1.2541792378617205E+010 9.8681671004418525E-001 2.8793940395800743E+000 1.8628831352599353E+000 3.5500363604913647E+000 7.7667114194059801E+000 5.6936226662674354E+000 2.1964800971318784E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698959002618E-001 6.2793494675067354E-005 1.1071028779874091E-002 5.3391578031183060E-003 2.5129238914341221E-003 9.5710644087217871E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8554720289404955E+001 5.0000000000000000E-001 2.9843763799026437E+000 0.0000000000000000E+000 6.2768250924405651E+006 4.1378558198661909E+002 1.3026941273956975E+007 -2.6942260069103774E-001 2.8760569710292212E+000 -5.9969970536699782E+000 2.8763675338401682E+000 -5.9969970536699782E+000 -6.3218591120066039E+000 1.7102726412390021E+000 3.7000868730619074E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8155778503340494E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1216066811213175E-002 4.9605978696862323E+001 1.1371132776235370E-008 5.7178874899758392E-001 -2.2867232254195873E-009
979 1.2541806794648241E+010 9.8678427214068465E-001 2.8604117510212452E+000 1.8502909949128608E+000 3.5515868585251940E+000 7.7669700252877423E+000 5.6940943264452972E+000 2.1965552206580377E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698957640897E-001 6.2793505844404280E-005 1.1071028778826996E-002 5.3391578051174542E-003 2.5129238929299746E-003 9.5710644087217871E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8556063456928797E+001 5.0000000000000000E-001 2.9843324015664363E+000 0.0000000000000000E+000 6.0097852634475138E+006 4.4496026563922396E+002 1.3608506587069867E+007 -1.8907734769791057E-001 2.8554953223718238E+000 -5.9853010575553585E+000 2.8558870784546038E+000 -5.9853010575553585E+000 -6.3120893270699234E+000 1.6900061069454342E+000 3.7014143416524703E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.7823950104379696E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1360785410269910E-002 4.9605843082146038E+001 1.2025994918606250E-008 5.8756386195544197E-001 -2.2501271965193910E-009
980 1.2541820699462849E+010 9.8675517572765148E-001 2.8712571336751389E+000 1.8568327084641683E+000 3.5510273474130134E+000 7.7672102466284940E+000 5.6945346694628789E+000 2.1966253438842678E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698956298726E-001 6.2793516868018932E-005 1.1071028777797582E-002 5.3391578070745268E-003 2.5129238944005695E-003 9.5710644087217871E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8557369210117585E+001 5.0000000000000000E-001 2.9842898341353403E+000 0.0000000000000000E+000 6.1472082732998487E+006 4.2747283645110656E+002 1.3272486105309429E+007 -2.3131845656026376E-001 2.8679248990490556E+000 -5.9744468551416690E+000 2.8682703355500885E+000 -5.9744468551416690E+000 -6.3030269524181586E+000 1.7023303257741176E+000 3.7036790665475194E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8208733629718551E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1285696431182260E-002 4.9605721643789167E+001 1.1682155008600251E-008 5.7933250376661527E-001 -2.0925423212097759E-009
981 1.2541834121059395E+010 9.8672594334944486E-001 2.8883255102303371E+000 1.8686963097370317E+000 3.5493626409153816E+000 7.7674042777821306E+000 5.6948991530774054E+000 2.1966833433358772E+001 0.0000000000000000E+000 0.0000000000000000E+000 9.8005698954980236E-001 6.2793527708356986E-005 1.1071028776788467E-002 5.3391578089864210E-003 2.5129238958421633E-003 9.5710644087217882E-004 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.8558656458132628E+001 5.0000000000000000E-001 2.9842486046207539E+000 0.0000000000000000E+000 6.4044193737633359E+006 3.9989945565606502E+002 1.2760598280291870E+007 -3.0975555888003986E-001 2.8859348884646225E+000 -5.9657196172278590E+000 2.8862115542942348E+000 -5.9657196172278590E+000 -6.2957913383826867E+000 1.7201696161001641E+000 3.7046872705403661E-001 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 2.8060961375596927E-002 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 0.0000000000000000E+000 1.1152864585451165E-002 4.9605599467429208E+001 1.1083573973583019E-008 5.6477446464566072E-001 -2.1780104998594444E-009
