                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds                           version_number                                 compiler                                    build                         MESA_SDK_version                             math_backend                                     date 
                                    5250                                     1004                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.2556754982695290E+010                  9.4966430458256590E-002                  8.7451789170372904E+003                  5.1727355021015383E+003                  3.1374843941866388E+001                  2.5514610185090842E+001                  3.1144530319864515E-042                  5.8519685516820127E-024                  1.3963857615457025E-024                  2.2260953713944662E-001                  1.1690307636894896E-019                  7.5590710248715176E-001                  1.9889441780756734E-002                  5.6290398226662797E-001                 -1.4031215775781387E-006                  1.4618711141659987E-004                  6.0533688134791879E-010                  2.1543490534423736E-002                  1.8669136506138437E-001                  3.9508106539852068E-006                  3.4154056221082574E-001                  1.2081164327272425E-002                  5.6261264947044531E-001                  5.2092051283077756E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6290374510339525E-001                  2.3928614767595224E+001                  5.6290267968492769E-001                  1.6186824908962581E+001                  2.3452479900821084E+006                  4.5829628274320193E+001                  1.0882133486970980E+006                  9.9202199386416726E+002                  2.5323022612732353E-004                  8.6514025134837436E+002                  1.6966308869870943E+001                  5.0000000000000000E+001                  1.0000000000000000E+003                  3.9626795705623731E+017                                  "12778"                               "gfortran"                                  "9.2.0"                    "x86_64-linux-20.3.2"                                 "CRMATH"                               "20251013" 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56 
                                    mass                                   radius                               luminosity                                 pressure                                   logRho                                     logT                                   energy                                  entropy                                       cp                                   gamma1                                    grada                                       mu                                   free_e                                       ye                                     pgas                                     prad                                    gradr                                    gradT                                 velocity                                 conv_vel                                  opacity                                  eps_nuc                                       pp                                      cno                                 tri_alfa                        eps_nuc_neu_total                              non_nuc_neu                                 eps_grav                                       h1                                      he3                                      he4                                      c12                                      n14                                      o16                                     ne20                                     mg24                                     si28                                      s32                                     ar36                                     ca40                                     ti44                                     cr48                                     fe52                                     fe54                                     fe56                                     ni56                                      eta                                log_omega                                    v_rot                                    j_rot                           dynamo_log_B_r                         dynamo_log_B_phi                               log_D_conv                               log_D_semi                                log_D_ovr                               log_D_thrm 
                 5.6290398226662797E-001                  3.1374843941866388E+001                  5.1727355021015383E+003                  2.0668183065877116E+001                 -1.1229410088748493E+001                  3.9417692224195524E+000                  1.8687828446680922E+013                  5.5037265268205850E+001                  2.0775392174374828E+010                  1.1671829203666180E+000                  2.3015081608842078E-001                  7.2045982367561678E-001                  6.3333257003713106E-001                  8.3901429169831587E-001                  5.9176193039821507E+000                  1.4750563761894965E+001                  1.9435399321071775E-001                  1.9435399321071775E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8605424165194604E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.5243410492293406E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779405E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291995614114654E+001                 -1.2376305639233621E+001                  9.1806344410833283E-006                  1.3364717086831741E+012                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398226613547E-001                  3.1374804097385404E+001                  5.1727355040204475E+003                  2.0668496066055010E+001                 -1.1229401645412183E+001                  3.9417705006811161E+000                  1.8687798133574000E+013                  5.5037129861272746E+001                  2.0774941810348324E+010                  1.1671875107659238E+000                  2.3015121064342162E-001                  7.2045898661295582E-001                  6.3333418241630457E-001                  8.3901429169831587E-001                  5.9177586414451673E+000                  1.4750737424609843E+001                  1.9435510059017833E-001                  1.9435510059017833E-001                  0.0000000000000000E+000                  1.0116206614294055E-006                  7.8606253120362624E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.5237806281269817E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291978041719805E+001                 -1.2376305639233621E+001                  9.1806227821372283E-006                  1.3364683141810137E+012                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398226542493E-001                  3.1374746617510560E+001                  5.1727355067885173E+003                  2.0669129564117764E+001                 -1.1229384557590723E+001                  3.9417730878178632E+000                  1.8687736800456254E+013                  5.5036855844951063E+001                  2.0774030398150455E+010                  1.1671968021574677E+000                  2.3015200931565608E-001                  7.2045729247386558E-001                  6.3333744573800754E-001                  8.3901429169831587E-001                  5.9180406487006261E+000                  1.4751088915417137E+001                  1.9435829548590694E-001                  1.9435829548590694E-001                  0.0000000000000000E+000                  7.9484514693260569E-007                  7.8607930798347825E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.5224186902344981E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291942478634006E+001                 -1.2376305638656758E+001                  9.1806059750696583E-006                  1.3364634190356809E+012                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398226370053E-001                  3.1374607124708991E+001                  5.1727355135051048E+003                  2.0669954325738846E+001                 -1.1229362312962328E+001                  3.9417764560475130E+000                  1.8687656990357074E+013                  5.5036499184517822E+001                  2.0772844029156132E+010                  1.1672089001172334E+000                  2.3015304935399195E-001                  7.2045508691176585E-001                  6.3334169420849329E-001                  8.3901429169831587E-001                  5.9184077869549645E+000                  1.4751546538783883E+001                  1.9436604869528798E-001                  1.9436604869528798E-001                  0.0000000000000000E+000                  7.9495499835096168E-007                  7.8610114811432807E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.5206459663451761E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291896183913504E+001                 -1.2376305635246295E+001                  9.1805652299909877E-006                  1.3364515456666057E+012                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398226225480E-001                  3.1374490187589362E+001                  5.1727355191345487E+003                  2.0671157944191883E+001                 -1.1229329854681287E+001                  3.9417813714573602E+000                  1.8687540597130668E+013                  5.5035978857745341E+001                  2.0771113120294308E+010                  1.1672265578750718E+000                  2.3015456758657599E-001                  7.2045186837238528E-001                  6.3334789397886893E-001                  8.3901429169831587E-001                  5.9189435494575449E+000                  1.4752214394734338E+001                  1.9437254796278777E-001                  1.9437254796278777E-001                  0.0000000000000000E+000                  7.9474609697186487E-007                  7.8613301694456839E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.5180598428068776E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291828634280847E+001                 -1.2376305630192803E+001                  9.1805311196914977E-006                  1.3364415989890422E+012                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398225907423E-001                  3.1374232933401572E+001                  5.1727355315154882E+003                  2.0673184812362713E+001                 -1.1229275207895567E+001                  3.9417896488533994E+000                  1.8687344808846918E+013                  5.5035103097304578E+001                  2.0768199455887428E+010                  1.1672563002880909E+000                  2.3015712550137096E-001                  7.2044644880182362E-001                  6.3335833365836525E-001                  8.3901429169831587E-001                  5.9198457008208436E+000                  1.4753339111541869E+001                  1.9438684503530576E-001                  1.9438684503530576E-001                  0.0000000000000000E+000                  7.9476381698687558E-007                  7.8618667349203275E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.5137071896053031E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291714911382694E+001                 -1.2376305612029052E+001                  9.1804562281625012E-006                  1.3364197387474341E+012                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398225446470E-001                  3.1373860129754334E+001                  5.1727355494490130E+003                  2.0676915169737455E+001                 -1.1229174672707231E+001                  3.9418048828060881E+000                  1.8686985160897305E+013                  5.5033492778240742E+001                  2.0762840721164848E+010                  1.1673110625937380E+000                  2.3016183721310099E-001                  7.2043647566065949E-001                  6.3337754528246304E-001                  8.3901429169831587E-001                  5.9215058735851809E+000                  1.4755409296152274E+001                  1.9440756159035602E-001                  1.9440756159035602E-001                  0.0000000000000000E+000                  7.9437600146224636E-007                  7.8628539376861617E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.5057041708485996E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291505704376160E+001                 -1.2376305568507448E+001                  9.1803480615718503E-006                  1.3363881129009722E+012                 -1.2360526374956574E+001                 -8.0881769148837890E+000                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398224473748E-001                  3.1373073599221144E+001                  5.1727355872517091E+003                  2.0683370369488049E+001                 -1.1229000824338927E+001                  3.9418312438745047E+000                  1.8686364959014047E+013                  5.5030710785240480E+001                  2.0753579197729576E+010                  1.1674058970511669E+000                  2.3017000300205032E-001                  7.2041922152424609E-001                  6.3341078388185079E-001                  8.3901429169831587E-001                  5.9243781074573389E+000                  1.4758992262030711E+001                  1.9445126055344189E-001                  1.9445126055344189E-001                  0.0000000000000000E+000                  7.9429126429331198E-007                  7.8645612513491769E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.4918783562141564E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1291143974828479E+001                 -1.2376305409877357E+001                  9.1801212669222379E-006                  1.3363215963789160E+012                 -1.1933184445342036E+001                 -7.8715226180404061E+000                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
                 5.6290398222965787E-001                  3.1371854695766977E+001                  5.1727356457471278E+003                  2.0692655642563945E+001                 -1.1228751030439822E+001                  3.9418691609031358E+000                  1.8685477621475234E+013                  5.5026719288549934E+001                  2.0740282781126228E+010                  1.1675424659181137E+000                  2.3018177631594725E-001                  7.2039441156396156E-001                  6.3345858107466335E-001                  8.3901429169831587E-001                  5.9285082161546017E+000                  1.4764147426409345E+001                  1.9451896194688703E-001                  1.9451896194688703E-001                  0.0000000000000000E+000                  7.9476764076109905E-007                  7.8670148749176760E-001                  1.3756457486625295E-029                  1.3756457486625295E-029                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.5034932988458177E-031                  0.0000000000000000E+000                 -7.4720425410619136E+006                  6.7800576731943263E-001                  6.8448231597315238E-005                  3.0167060518857935E-001                  2.5875325401172422E-003                  2.9944056425152609E-003                  1.1203210840400898E-002                  2.0972058519444802E-003                  7.9877043288779416E-004                  5.7405395252489884E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.1290624306961615E+001                 -1.2376304984772732E+001                  9.1797735873087484E-006                  1.3362190690789041E+012                 -1.0739606009939079E+001                 -7.4039634739784512E+000                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001                 -9.9000000000000000E+001 
